subsample,timing_mode,checkpoint_id,revision_target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
full_sample,exact,pre_advance,DELTA_SA,no_revision; indicator_revision_only_dfm_kalman_em,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.8400344207902793,,0.0,79,10,False
full_sample,exact,pre_second,DELTA_TS,no_revision; indicator_revision_only_dfm_kalman_em,0.3613823734957444,0.23798607594936708,-0.05443417721518987,0.8859230727429768,,0.0,79,10,False
full_sample,exact,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.338732745080212,1.05551,-0.03200500000000002,0.4418842591767559,,0.0,80,10,False
full_sample,pseudo,pre_advance,DELTA_SA,no_revision; indicator_revision_only_dfm_kalman_em,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.8400344207902793,,0.0,79,10,False
full_sample,pseudo,pre_second,DELTA_TS,no_revision; indicator_revision_only_dfm_kalman_em,0.3613823734957444,0.23798607594936708,-0.05443417721518987,0.8859230727429768,,0.0,79,10,False
full_sample,pseudo,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.338732745080212,1.05551,-0.03200500000000002,0.4418842591767559,,0.0,80,10,False
exclude_pandemic,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5467056680201131,0.37411430616526165,0.06138331423678683,0.8943542865349104,,0.6883116883116883,77,10,False
exclude_pandemic,exact,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.3612732786719564,0.24872382778380075,0.0200550982659044,0.8913381993010763,,0.5714285714285714,77,10,False
exclude_pandemic,exact,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.2898514041328908,1.0207653846153844,0.028983333333333274,0.5505138212188896,,0.0,78,10,False
exclude_pandemic,pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5462986608740212,0.3733496620667136,0.061410655330208064,0.8936884646730742,,0.6883116883116883,77,10,False
exclude_pandemic,pseudo,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.3603235387251996,0.24714993204098656,0.01834581788243523,0.8889949883748257,,0.5714285714285714,77,10,False
exclude_pandemic,pseudo,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.2898514041328908,1.0207653846153844,0.028983333333333274,0.5505138212188896,,0.0,78,10,False
pre_gfc,exact,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.5160803721767375,0.4202058102352387,-0.10241458126520613,0.8251377326651969,,0.9166666666666666,12,10,True
