timing_mode,checkpoint_id,outcome_id,model_id,best_model,mean_squared_error,n_obs,test_stat_vs_best,p_value_worse_than_best_one_sided,included_in_proxy_set_alpha_10pct,method_note
exact,pre_advance,A,release_dfm,release_dfm,9.39951685307394,80,0.0,1.0,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,standard_dfm,release_dfm,9.39951685307394,80,,,False,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,revision_dfm_kalman_em,release_dfm,12.427123667547075,80,1.0266861652190895,0.15228413292439494,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,release_dfm,14.2502267158962,80,1.2572317982711696,0.10433485603043179,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,indicator_revision_only_dfm_kalman_em,release_dfm,14.764067027881811,80,1.4240214442518444,0.07722013227290013,False,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,monthly_mixed_frequency_kalman_em,release_dfm,21.693081377701226,80,1.267378698982636,0.1025099562834076,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,bridge,release_dfm,23.752923258945057,80,1.0891564532031088,0.13804244927955484,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,ar,release_dfm,50.93500569202613,80,1.081217616045569,0.13980016186083857,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,no_revision,release_dfm,52.844801343962686,80,1.0921906587383194,0.13737465374662558,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_advance,A,midas_umidas,release_dfm,178.66231868149853,80,2.0139683149192598,0.02200643010761521,False,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_second,S,no_revision,no_revision,0.3245156186075948,79,0.0,1.0,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,no_revision,0.3582496250042831,79,1.056276068749643,0.14542105304546957,True,Proxy only; not a formal Hansen-Lunde-Nason MCS implementation.
