model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,79,0.562594462404261,0.4040064024810307,0.0445172014842578,0.8296114416907628,0.0635063224101693,0.5949367088607594,0.9746835443037974,45.9873417721519,9.811057929101958e-05,9.556123767243944e-05,0.0002499161953542
no_revision,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,32.70886075949367,9.101556337904792e-05,9.41160365156028e-05,9.991144308001352e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,79,0.6239112681139392,0.4573032681713009,0.069944513101131,0.920030254857334,0.5308040762765983,0.6329113924050633,1.0,34.164556962025316,9.073115051153716e-05,9.410972860691555e-05,9.979822504941555e-05
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.6347405571428794,0.4447216166727961,0.0828910747312933,0.9359993101612047,0.6117810590098508,0.6075949367088608,1.0,26.860759493670887,9.443263938930034e-05,9.430343243926888e-05,9.982012003202512e-05
standard_dfm,exact,pre_advance,DELTA_SA,79,0.6416466896223114,0.4275288832410043,-0.0083203786523863,0.9461832115424668,0.7003278430952298,0.5949367088607594,1.0,0.0,,,
release_dfm,exact,pre_advance,DELTA_SA,79,0.6416466896223114,0.4275288832410043,-0.0083203786523863,0.9461832115424668,0.7003278430952298,0.5949367088607594,1.0,0.0,,,
ar,exact,pre_advance,DELTA_SA,79,0.6781421206748107,0.4682494597319136,0.0830363873945812,1.0,1.0,0.5316455696202531,1.0,0.0,,,
bridge,exact,pre_advance,DELTA_SA,79,0.7182954588874345,0.4981139843812445,-8.351340754924108e-05,1.0592108010820322,0.5886505918118786,0.5316455696202531,1.0,0.0,,,
midas_umidas,exact,pre_advance,DELTA_SA,79,13.866667467379608,7.93109405552623,0.9838526443098988,20.44802563448066,0.0026899110965452,0.430379746835443,1.0,0.0,,,
no_revision,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,33.10126582278481,9.082527133714138e-05,9.419516249143805e-05,9.984730119052758e-05
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.361393279460959,0.2381116207442476,-0.0504947948676357,0.8859498085411861,0.0934222326852583,0.5822784810126582,1.0,27.26582278481013,9.390884019969012e-05,9.408940900249592e-05,9.998581246339528e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,79,0.3620842970276436,0.2390001968989479,-0.0510006458427384,0.8876438269850706,0.0969707811791617,0.5443037974683544,1.0,35.40506329113924,9.098361059742696e-05,9.480598399541228e-05,9.995821526654506e-05
release_dfm,exact,pre_second,DELTA_TS,79,0.3637919631069554,0.2423442573273786,-0.0208241387175781,0.8918301428962992,0.1005788867539287,0.5822784810126582,1.0,0.0,,,
standard_dfm,exact,pre_second,DELTA_TS,79,0.3671373475049814,0.2465035300103428,0.0022413024488946,0.9000312989093513,0.1299412659711167,0.5822784810126582,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,79,0.386023605913001,0.2643829568202118,0.0005353461718106,0.9463306574519385,0.5217752693337947,0.5569620253164557,0.9620253164556962,47.0126582278481,9.822800955177292e-05,9.624346607630386e-05,0.0002141127235462
ar,exact,pre_second,DELTA_TS,79,0.4079162001920096,0.2599709855671533,0.0163794608735074,1.0,1.0,0.6075949367088608,1.0,0.0,,,
bridge,exact,pre_second,DELTA_TS,79,0.4916791866250372,0.359095735161813,0.0192672978696153,1.2053436132068291,0.0004633438481438,0.620253164556962,1.0,0.0,,,
midas_umidas,exact,pre_second,DELTA_TS,79,3.124113019494642,1.247401789736979,0.0017971423329228,7.658712789597703,0.116762937476315,0.6835443037974683,1.0,0.0,,,
no_revision,exact,pre_third,DELTA_MT,73,1.4192460175958963,1.0894660206381124,0.3999688064225756,0.410627897067865,0.1262624464311282,0.0,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,73,1.4192460175958963,1.0894660206381124,0.3999688064225756,0.410627897067865,0.1262624464311282,0.0,1.0,32.3013698630137,9.232645423009718e-05,9.557355868613556e-05,9.981949810062798e-05
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,73,1.4221756332955529,1.0923338550467057,0.4017791437535114,0.4114755175079101,0.1265455389781302,0.3424657534246575,1.0,26.684931506849313,9.455771238683848e-05,9.484132559566726e-05,9.989389483527708e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,73,1.4228083800918023,1.0926639140037668,0.4016842115433318,0.4116585890001665,0.1266333077328602,0.2876712328767123,1.0,33.84931506849315,9.361330651821446e-05,9.60163388830172e-05,9.992570249547904e-05
standard_dfm,exact,pre_third,DELTA_MT,73,1.4613218249940112,1.160558619674936,0.4649875015961157,0.4228016147285897,0.1390318981786117,0.4383561643835616,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,73,1.4729562811382046,1.140546965658868,0.4416977961297647,0.42616779099457,0.1309749595258995,0.3698630136986301,0.9315068493150684,45.43835616438356,0.000100665306748,9.561404412444503e-05,0.0002458013821821
release_dfm,exact,pre_third,DELTA_MT,73,1.523209235729161,1.1825532338572389,0.7225878983230085,0.4407073879420294,0.1398001496135001,0.4657534246575342,1.0,0.0,,,
bridge,exact,pre_third,DELTA_MT,73,2.1997742930833586,1.6393826837616563,-0.3635492148074697,0.6364567388555205,0.1952277647856218,0.5205479452054794,1.0,0.0,,,
ar,exact,pre_third,DELTA_MT,73,3.4562825071803047,1.9906650817424203,0.6527294418742715,1.0,1.0,0.3835616438356164,1.0,0.0,,,
midas_umidas,exact,pre_third,DELTA_MT,73,15.806499283290735,7.547618832282034,3.455544528803315,4.573266001969832,0.1166285626132627,0.4657534246575342,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5622733231991663,0.4032377432077059,0.0446679760370576,0.8291378843120012,0.0627995889826958,0.5949367088607594,0.9746835443037974,45.9873417721519,9.800654654209554e-05,9.582613082697306e-05,0.0002499161953542
no_revision,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,
